id,source,job_title,company,location,country_code,country_name,salary_min,salary_max,currency,skills,skills_count,dataset_origin,collected_at
glassdoor_europe_753,glassdoor_europe,Site Reliability Engineer,Supercell,"Capital, Norway",NO,Norway,96496,115795,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_754,glassdoor_europe,Staff Engineer,Booking.com,"Capital, Switzerland",CH,Switzerland,166021,199225,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_755,glassdoor_europe,Site Reliability Engineer,DeepMind,"City, Norway",NO,Norway,84677,101612,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_756,glassdoor_europe,Principal Engineer,Revolut,"City, Spain",ES,Spain,54070,64884,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_757,glassdoor_europe,Staff Engineer,Ericsson,"Capital, Belgium",BE,Belgium,95890,115068,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_758,glassdoor_europe,Principal Engineer,King Digital Entertainment,"Capital, Belgium",BE,Belgium,59708,71649,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_759,glassdoor_europe,Software Architect,DeepMind,"City, Germany",DE,Germany,129126,154951,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_760,glassdoor_europe,DevOps Engineer,Amadeus,"Capital, France",FR,France,77998,93597,EUR,Jenkins;Docker;AWS,3,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_761,glassdoor_europe,Backend Developer,Skype,"City, Norway",NO,Norway,129934,155920,EUR,Python;Java;PostgreSQL,3,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_762,glassdoor_europe,Software Architect,Booking.com,"Capital, Switzerland",CH,Switzerland,207558,249069,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_763,glassdoor_europe,Data Engineer,Klarna,"Capital, Sweden",SE,Sweden,52736,63283,EUR,SQL;Spark;Python,3,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_764,glassdoor_europe,Machine Learning Engineer,Siemens,"Capital, Austria",AT,Austria,57767,69320,EUR,PyTorch;MLflow;TensorFlow,3,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_765,glassdoor_europe,Data Engineer,Dassault Systemes,"City, United Kingdom",GB,United Kingdom,136825,164190,EUR,Spark;SQL;Airflow,3,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_766,glassdoor_europe,Data Engineer,Spotify,"City, Germany",DE,Germany,133254,159904,EUR,SQL;Airflow;Spark,3,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_767,glassdoor_europe,Site Reliability Engineer,Booking.com,"Capital, Germany",DE,Germany,107064,128476,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_768,glassdoor_europe,Machine Learning Engineer,Klarna,"Capital, Sweden",SE,Sweden,76030,91236,EUR,Docker;PyTorch;TensorFlow,3,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_769,glassdoor_europe,Full Stack Developer,SAP,"City, Austria",AT,Austria,64666,77599,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_770,glassdoor_europe,Technical Lead,ARM,"Capital, Norway",NO,Norway,109537,131444,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_771,glassdoor_europe,Data Analyst,Amadeus,"Capital, Austria",AT,Austria,78803,94563,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_772,glassdoor_europe,Machine Learning Engineer,Spotify,"City, United Kingdom",GB,United Kingdom,76183,91419,EUR,Docker;MLflow;PyTorch,3,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_773,glassdoor_europe,Staff Engineer,Supercell,"Capital, Austria",AT,Austria,69645,83574,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_774,glassdoor_europe,Software Engineer,Skype,"City, Norway",NO,Norway,73943,88731,EUR,Java;Python;JavaScript,3,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_775,glassdoor_europe,Principal Engineer,Criteo,"City, Sweden",SE,Sweden,60696,72835,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_776,glassdoor_europe,Principal Engineer,Criteo,"City, Germany",DE,Germany,96700,116040,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_777,glassdoor_europe,Data Scientist,Revolut,"City, Switzerland",CH,Switzerland,219723,263667,EUR,Python;R;TensorFlow,3,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_778,glassdoor_europe,Technical Lead,Philips,"Capital, Denmark",DK,Denmark,68408,82089,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_779,glassdoor_europe,Product Manager,OVH,"Capital, United Kingdom",GB,United Kingdom,108990,130788,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.147255
glassdoor_europe_780,glassdoor_europe,Staff Engineer,Zalando,"Capital, Spain",ES,Spain,31000,37200,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_781,glassdoor_europe,Technical Lead,BlaBlaCar,"Capital, Norway",NO,Norway,111556,133867,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_782,glassdoor_europe,DevOps Engineer,Adyen,"Capital, Austria",AT,Austria,66927,80312,EUR,Kubernetes;Jenkins;AWS,3,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_783,glassdoor_europe,Site Reliability Engineer,Klarna,"Capital, Italy",IT,Italy,58030,69636,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_784,glassdoor_europe,Full Stack Developer,Wise,"Capital, Italy",IT,Italy,54580,65496,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_785,glassdoor_europe,Principal Engineer,Nokia,"City, Germany",DE,Germany,62265,74718,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_786,glassdoor_europe,Backend Developer,Wise,"Capital, United Kingdom",GB,United Kingdom,118340,142008,EUR,Redis;PostgreSQL;Python,3,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_787,glassdoor_europe,Software Architect,Nokia,"Capital, Denmark",DK,Denmark,78393,94071,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_788,glassdoor_europe,Full Stack Developer,Revolut,"City, Switzerland",CH,Switzerland,96414,115696,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_789,glassdoor_europe,Data Engineer,Wise,"City, Austria",AT,Austria,73072,87686,EUR,Airflow;Kafka;Spark,3,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_790,glassdoor_europe,Machine Learning Engineer,Nokia,"Capital, Sweden",SE,Sweden,78371,94045,EUR,TensorFlow;PyTorch;MLflow,3,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_791,glassdoor_europe,Technical Lead,Skype,"Capital, Sweden",SE,Sweden,63160,75792,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_792,glassdoor_europe,Software Architect,ASML,"Capital, Netherlands",NL,Netherlands,89307,107168,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_793,glassdoor_europe,Backend Developer,Philips,"City, Sweden",SE,Sweden,72063,86475,EUR,Redis;Python;Java,3,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_794,glassdoor_europe,Technical Lead,SAP,"City, Netherlands",NL,Netherlands,62780,75336,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_795,glassdoor_europe,Data Analyst,SAP,"City, Spain",ES,Spain,103947,124736,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_796,glassdoor_europe,Product Manager,OVH,"Capital, Norway",NO,Norway,134467,161360,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_797,glassdoor_europe,Backend Developer,Siemens,"Capital, Italy",IT,Italy,28237,33884,EUR,Java;Python;Redis,3,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_798,glassdoor_europe,Data Scientist,King Digital Entertainment,"City, United Kingdom",GB,United Kingdom,112776,135331,EUR,Machine Learning;R;Python,3,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_799,glassdoor_europe,Frontend Developer,Wise,"City, Norway",NO,Norway,70974,85168,EUR,HTML;React;JavaScript,3,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_800,glassdoor_europe,Staff Engineer,OVH,"City, United Kingdom",GB,United Kingdom,62388,74865,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_801,glassdoor_europe,DevOps Engineer,Amadeus,"City, Austria",AT,Austria,63436,76123,EUR,AWS;Jenkins;Kubernetes,3,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_802,glassdoor_europe,Full Stack Developer,Amadeus,"City, Italy",IT,Italy,59524,71428,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_803,glassdoor_europe,Data Analyst,Klarna,"Capital, Sweden",SE,Sweden,71468,85761,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_804,glassdoor_europe,Backend Developer,Klarna,"Capital, Netherlands",NL,Netherlands,162466,194959,EUR,PostgreSQL;Java;Node.js,3,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_805,glassdoor_europe,Data Analyst,Klarna,"City, Denmark",DK,Denmark,56357,67628,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_806,glassdoor_europe,Machine Learning Engineer,Booking.com,"City, Netherlands",NL,Netherlands,94223,113067,EUR,Docker;PyTorch;TensorFlow,3,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_807,glassdoor_europe,Machine Learning Engineer,Zalando,"Capital, Norway",NO,Norway,132841,159409,EUR,Python;MLflow;PyTorch,3,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_808,glassdoor_europe,Machine Learning Engineer,Criteo,"Capital, Italy",IT,Italy,76219,91462,EUR,Docker;MLflow;PyTorch,3,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_809,glassdoor_europe,Data Scientist,Spotify,"Capital, Denmark",DK,Denmark,88726,106471,EUR,TensorFlow;Machine Learning;R,3,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_810,glassdoor_europe,Machine Learning Engineer,Amadeus,"Capital, Germany",DE,Germany,118809,142570,EUR,MLflow;Docker;PyTorch,3,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_811,glassdoor_europe,Machine Learning Engineer,Philips,"City, Sweden",SE,Sweden,95299,114358,EUR,TensorFlow;MLflow;Docker,3,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_812,glassdoor_europe,Principal Engineer,Nokia,"Capital, Germany",DE,Germany,121687,146024,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_813,glassdoor_europe,Site Reliability Engineer,Ericsson,"Capital, Switzerland",CH,Switzerland,139750,167700,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_814,glassdoor_europe,Staff Engineer,Criteo,"City, United Kingdom",GB,United Kingdom,82535,99042,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_815,glassdoor_europe,Frontend Developer,Adyen,"Capital, France",FR,France,75033,90039,EUR,Vue.js;React;CSS,3,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_816,glassdoor_europe,Software Architect,Siemens,"City, Netherlands",NL,Netherlands,77136,92563,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_817,glassdoor_europe,Technical Lead,Supercell,"City, United Kingdom",GB,United Kingdom,144778,173733,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_818,glassdoor_europe,Full Stack Developer,ASML,"Capital, Spain",ES,Spain,40316,48379,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_819,glassdoor_europe,Principal Engineer,Spotify,"Capital, Germany",DE,Germany,85288,102345,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_820,glassdoor_europe,Staff Engineer,OVH,"City, Belgium",BE,Belgium,89566,107479,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_821,glassdoor_europe,Technical Lead,Criteo,"City, Germany",DE,Germany,153300,183960,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_822,glassdoor_europe,Machine Learning Engineer,Spotify,"City, Germany",DE,Germany,58611,70333,EUR,Docker;TensorFlow;Python,3,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_823,glassdoor_europe,Frontend Developer,BlaBlaCar,"City, France",FR,France,105789,126946,EUR,JavaScript;Vue.js;React,3,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_824,glassdoor_europe,Data Engineer,Skype,"Capital, Denmark",DK,Denmark,82114,98536,EUR,SQL;Python;Kafka,3,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_825,glassdoor_europe,Technical Lead,Zalando,"Capital, Belgium",BE,Belgium,46177,55412,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_826,glassdoor_europe,Machine Learning Engineer,ASML,"City, United Kingdom",GB,United Kingdom,138100,165720,EUR,Docker;Python;TensorFlow,3,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_827,glassdoor_europe,Staff Engineer,Ericsson,"City, Norway",NO,Norway,80523,96627,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_828,glassdoor_europe,Principal Engineer,SAP,"Capital, Italy",IT,Italy,55077,66092,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_829,glassdoor_europe,Software Engineer,Wise,"City, France",FR,France,108511,130213,EUR,Python;Docker;JavaScript,3,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_830,glassdoor_europe,Product Manager,Philips,"City, Norway",NO,Norway,74544,89452,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_831,glassdoor_europe,Technical Lead,Dassault Systemes,"Capital, Belgium",BE,Belgium,43256,51907,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_832,glassdoor_europe,Data Scientist,Spotify,"City, Spain",ES,Spain,69174,83008,EUR,R;Machine Learning;SQL,3,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_833,glassdoor_europe,Staff Engineer,Dassault Systemes,"City, France",FR,France,92649,111178,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_834,glassdoor_europe,Data Engineer,N26,"City, Italy",IT,Italy,52165,62598,EUR,SQL;Python;Kafka,3,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_835,glassdoor_europe,Software Architect,BlaBlaCar,"Capital, Spain",ES,Spain,67939,81526,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_836,glassdoor_europe,DevOps Engineer,DeepMind,"City, Switzerland",CH,Switzerland,100769,120922,EUR,AWS;Linux;Kubernetes,3,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_837,glassdoor_europe,Data Engineer,SAP,"City, Belgium",BE,Belgium,91366,109639,EUR,Python;Kafka;Airflow,3,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_838,glassdoor_europe,Technical Lead,Klarna,"City, Italy",IT,Italy,99204,119044,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_839,glassdoor_europe,Software Architect,King Digital Entertainment,"City, Belgium",BE,Belgium,116290,139548,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_840,glassdoor_europe,Frontend Developer,Zalando,"City, France",FR,France,45290,54348,EUR,React;HTML;Vue.js,3,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_841,glassdoor_europe,Technical Lead,BlaBlaCar,"Capital, France",FR,France,89210,107052,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_842,glassdoor_europe,Machine Learning Engineer,Criteo,"City, United Kingdom",GB,United Kingdom,70585,84702,EUR,Docker;PyTorch;MLflow,3,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_843,glassdoor_europe,Software Architect,BlaBlaCar,"Capital, Netherlands",NL,Netherlands,81268,97521,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.148252
glassdoor_europe_844,glassdoor_europe,Data Scientist,Supercell,"Capital, Netherlands",NL,Netherlands,122037,146444,EUR,TensorFlow;SQL;R,3,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_845,glassdoor_europe,Frontend Developer,ARM,"City, France",FR,France,73851,88621,EUR,React;JavaScript;HTML,3,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_846,glassdoor_europe,Data Analyst,Dassault Systemes,"City, Germany",DE,Germany,122268,146721,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_847,glassdoor_europe,Software Architect,BlaBlaCar,"City, France",FR,France,92676,111211,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_848,glassdoor_europe,Software Architect,ARM,"City, Norway",NO,Norway,113072,135686,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_849,glassdoor_europe,Staff Engineer,DeepMind,"Capital, Sweden",SE,Sweden,76208,91449,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_850,glassdoor_europe,Frontend Developer,Nokia,"Capital, Belgium",BE,Belgium,106371,127645,EUR,JavaScript;HTML;React,3,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_851,glassdoor_europe,Data Analyst,DeepMind,"Capital, Italy",IT,Italy,55471,66565,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_852,glassdoor_europe,Backend Developer,N26,"Capital, Netherlands",NL,Netherlands,91005,109206,EUR,Python;PostgreSQL;Redis,3,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_853,glassdoor_europe,Principal Engineer,Ericsson,"Capital, Netherlands",NL,Netherlands,87875,105450,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_854,glassdoor_europe,Staff Engineer,Ericsson,"Capital, United Kingdom",GB,United Kingdom,70245,84294,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_855,glassdoor_europe,Product Manager,DeepMind,"Capital, Belgium",BE,Belgium,96928,116313,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_856,glassdoor_europe,Principal Engineer,Amadeus,"Capital, Germany",DE,Germany,104848,125817,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_857,glassdoor_europe,Product Manager,Amadeus,"Capital, Switzerland",CH,Switzerland,96024,115228,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_858,glassdoor_europe,Software Architect,Skype,"City, Netherlands",NL,Netherlands,97919,117502,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_859,glassdoor_europe,Full Stack Developer,Nokia,"City, Switzerland",CH,Switzerland,204835,245802,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_860,glassdoor_europe,Software Architect,OVH,"Capital, Belgium",BE,Belgium,87883,105459,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_861,glassdoor_europe,Software Architect,Spotify,"Capital, Denmark",DK,Denmark,104109,124930,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_862,glassdoor_europe,Staff Engineer,Spotify,"Capital, Germany",DE,Germany,69513,83415,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_863,glassdoor_europe,Staff Engineer,Siemens,"City, Italy",IT,Italy,38906,46687,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_864,glassdoor_europe,Principal Engineer,Dassault Systemes,"Capital, Netherlands",NL,Netherlands,132222,158666,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_865,glassdoor_europe,Machine Learning Engineer,Spotify,"City, Switzerland",CH,Switzerland,137629,165154,EUR,Docker;MLflow;Python,3,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_866,glassdoor_europe,Software Architect,Booking.com,"City, Sweden",SE,Sweden,67258,80709,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_867,glassdoor_europe,Machine Learning Engineer,Philips,"City, Italy",IT,Italy,106125,127350,EUR,Docker;Python;MLflow,3,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_868,glassdoor_europe,Technical Lead,ASML,"City, Netherlands",NL,Netherlands,87936,105523,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_869,glassdoor_europe,Staff Engineer,Skype,"City, Netherlands",NL,Netherlands,84389,101266,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_870,glassdoor_europe,Machine Learning Engineer,Supercell,"Capital, Belgium",BE,Belgium,43164,51796,EUR,Python;PyTorch;TensorFlow,3,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_871,glassdoor_europe,Staff Engineer,Zalando,"Capital, Italy",IT,Italy,94153,112983,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_872,glassdoor_europe,Data Scientist,Wise,"City, United Kingdom",GB,United Kingdom,102313,122775,EUR,Python;SQL;Machine Learning,3,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_873,glassdoor_europe,Backend Developer,N26,"Capital, France",FR,France,105159,126190,EUR,Python;PostgreSQL;Java,3,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_874,glassdoor_europe,Principal Engineer,Supercell,"Capital, Spain",ES,Spain,36963,44355,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_875,glassdoor_europe,Full Stack Developer,Nokia,"Capital, Spain",ES,Spain,64423,77307,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_876,glassdoor_europe,Data Analyst,Dassault Systemes,"Capital, Spain",ES,Spain,73557,88268,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_877,glassdoor_europe,Staff Engineer,ARM,"City, Netherlands",NL,Netherlands,75142,90170,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_878,glassdoor_europe,Product Manager,Amadeus,"Capital, Italy",IT,Italy,63916,76699,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_879,glassdoor_europe,Product Manager,OVH,"Capital, Norway",NO,Norway,132877,159452,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_880,glassdoor_europe,Full Stack Developer,OVH,"City, United Kingdom",GB,United Kingdom,86985,104382,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_881,glassdoor_europe,Frontend Developer,Dassault Systemes,"City, United Kingdom",GB,United Kingdom,89389,107266,EUR,React;HTML;Vue.js,3,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_882,glassdoor_europe,Technical Lead,Siemens,"City, Sweden",SE,Sweden,131425,157710,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_883,glassdoor_europe,Data Scientist,King Digital Entertainment,"City, France",FR,France,56935,68322,EUR,Python;Machine Learning;TensorFlow,3,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_884,glassdoor_europe,Backend Developer,Amadeus,"Capital, Denmark",DK,Denmark,71839,86206,EUR,PostgreSQL;Redis;Java,3,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_885,glassdoor_europe,Full Stack Developer,Revolut,"City, Netherlands",NL,Netherlands,104511,125413,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_886,glassdoor_europe,Staff Engineer,Wise,"City, Sweden",SE,Sweden,42162,50594,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_887,glassdoor_europe,Backend Developer,Klarna,"Capital, Austria",AT,Austria,77884,93460,EUR,Redis;PostgreSQL;Node.js,3,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_888,glassdoor_europe,Machine Learning Engineer,DeepMind,"City, Denmark",DK,Denmark,119115,142938,EUR,TensorFlow;MLflow;PyTorch,3,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_889,glassdoor_europe,DevOps Engineer,Ericsson,"Capital, Switzerland",CH,Switzerland,101163,121395,EUR,Docker;Kubernetes;Linux,3,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_890,glassdoor_europe,Data Analyst,Siemens,"Capital, Spain",ES,Spain,82708,99249,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_891,glassdoor_europe,Data Engineer,Klarna,"City, France",FR,France,41150,49380,EUR,Kafka;Airflow;SQL,3,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_892,glassdoor_europe,Principal Engineer,Dassault Systemes,"City, Netherlands",NL,Netherlands,121594,145912,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_893,glassdoor_europe,Data Scientist,Skype,"City, France",FR,France,66844,80212,EUR,Machine Learning;R;Python,3,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_894,glassdoor_europe,Frontend Developer,Spotify,"City, France",FR,France,76125,91350,EUR,Vue.js;HTML;JavaScript,3,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_895,glassdoor_europe,Frontend Developer,DeepMind,"City, United Kingdom",GB,United Kingdom,44757,53708,EUR,CSS;JavaScript;Vue.js,3,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_896,glassdoor_europe,Product Manager,Philips,"Capital, Norway",NO,Norway,80487,96584,EUR,Problem Solving;Programming,2,european_market_data,2025-07-02T11:14:24.149251
glassdoor_europe_897,glassdoor_europe,Full Stack Developer,Skype,"City, Germany",DE,Germany,85829,102994,EUR,Programming;Problem Solving,2,european_market_data,2025-07-02T11:14:24.149251
